所在吧	回复对象	回复内容	回复时间	贴子链接
最爱春雷	豌豆花	就是没有看到有豌豆花开在茎最顶端的，	2022年03月05日 17时13分00秒	https://tieba.baidu.com/p/7748642661?fid=27779526&pid=143361137927&cid=0#143354752071
最爱春雷	豌豆花	这是麻子豌豆的花。[图片]	2022年03月05日 17时07分53秒	https://tieba.baidu.com/p/7748642661?fid=27779526&pid=143361137927&cid=0#143354705782
最爱春雷	豌豆花	农民确认：这是黄色豌豆的花。[图片]	2022年03月05日 17时05分15秒	https://tieba.baidu.com/p/7748642661?fid=27779526&pid=143361137927&cid=0#143354681445
最爱春雷	有礼有节请教雷老师。	这些问题，我已经解释过了。根据楼主问题回复： 1，我们脚下的大地，是高低不平的。 2，说地球是球形，是比较合理的。说平面，是绝对错误的。 3，一切星球，远看都是一个点，点都是球形状的。近看，表面都是高低不平的。有的差距还非常大。	2022年03月06日 09时08分03秒	https://tieba.baidu.com/p/7747626964?fid=27779526&pid=143361029372&cid=0#143361029372
最爱春雷	液氦黏度问题	我用主题帖子曾经说过：分子之间的粘接力会随着温度的改变而改变。  液氦在极低温下，使分子之间的粘接力完全消失，因此失去了黏性。	2022年03月05日 17时21分10秒	https://tieba.baidu.com/p/7747192912?fid=27779526&pid=143354826885&cid=0#143354826885
最爱春雷	液氦黏度问题	谁看到的？有视频吗？	2022年03月05日 09时24分58秒	https://tieba.baidu.com/p/7747192912?fid=27779526&pid=143354826885&cid=0#143350510726
最爱春雷	再论雷氏基因理论的错误	我实在是不想回复像楼主这么无知的问题。还有多少人不明白的？报名统计一下。如果比较多，我就回复。	2022年03月05日 16时41分44秒	https://tieba.baidu.com/p/7743008828?fid=27779526&pid=143354462006&cid=0#143354462006
最爱春雷	问题请教，雷老师请予以解答	回复 @ :任何宏观微观物体的运动力，只要有质量m，有速度v，都用L=kmv计算。	2022年03月05日 09时29分31秒	https://tieba.baidu.com/p/7745599674?fid=27779526&pid=143350545028&cid=0#143350545028
最爱春雷	问题请教，雷老师请予以解答	回复 @ :错误的工具应该淘汰！	2022年03月04日 15时44分12秒	https://tieba.baidu.com/p/7745599674?fid=27779526&pid=143343345457&cid=0#143343345457
最爱春雷	问题请教，雷老师请予以解答	回复 @ :量子力学是研究微观粒子运动规律的理论，是现代物理学的理论基础之一。量子力学是在上世纪20年代中期建立起来的。狄拉克符号（也叫“bra-ket 符号”）与希尔伯特空间一起，构成了量子力学形式体系，是非常重要的基本概念	2022年03月04日 15时41分29秒	https://tieba.baidu.com/p/7745599674?fid=27779526&pid=143343345457&cid=0#143343317717
最爱春雷	问题请教，雷老师请予以解答	回复 @ :工具会有对错吗？	2022年03月04日 15时36分44秒	https://tieba.baidu.com/p/7745599674?fid=27779526&pid=143343345457&cid=0#143343270692
最爱春雷	问题请教，雷老师请予以解答	无知无理取闹的人太多太多。不想参与。关于量子力学问题，我已经说过了。	2022年03月04日 15时22分46秒	https://tieba.baidu.com/p/7745599674?fid=27779526&pid=143343345457&cid=0#143343129439
最爱春雷	雷老师如何看待科学上的权威主义？	回复 @ :管科所有卫星只有一个速度v吗？只有一个质量吗？不要无知无理取闹！	2022年03月04日 15时16分17秒	https://tieba.baidu.com/p/7745984946?fid=27779526&pid=143343065213&cid=0#143343065213
最爱春雷	雷老师如何看待科学上的权威主义？	回复 @ :管科用管科运动不需要力的理论能够发射火箭吗？就像原始人会钻木取火却不知道产生火的原理一样。有什么值得沾沾自喜的？雷绍武知道发射火箭需要运动力L=kmv。v就是多大的速度。说算不出来是你们的无知！看看谁正确？谁错误？	2022年03月04日 13时13分06秒	https://tieba.baidu.com/p/7745984946?fid=27779526&pid=143343065213&cid=0#143341870138
最爱春雷	雷老师如何看待科学上的权威主义？	回复 @ :g=4.9m/s^2是平均加速度。第一秒下落的路程，速度。和那个丢石头的视频删吧删没关系。	2022年03月04日 12时14分25秒	https://tieba.baidu.com/p/7745984946?fid=27779526&pid=143343065213&cid=0#143341335847
最爱春雷	雷老师如何看待科学上的权威主义？	回复 @ :因为他们不明白对错，不只知道不少所谓的专家也是照本宣科，人云亦云的。认为雷绍武正确是真正明白了的。	2022年03月04日 12时10分32秒	https://tieba.baidu.com/p/7745984946?fid=27779526&pid=143343065213&cid=0#143341301218
最爱春雷	雷老师如何看待科学上的权威主义？	回复 @ :咏雷电子对雷绍武是不是盲从，是他们的认识理解能力问题。真正理解的就不是盲从。	2022年03月04日 10时54分31秒	https://tieba.baidu.com/p/7745984946?fid=27779526&pid=143343065213&cid=0#143340562034
最爱春雷	雷老师如何看待科学上的权威主义？	他们迷信是是专家权威。 他们关心的是金钱名誉地位，不是科学真理。 雷氏力学还没有在官科的论文中出现，是因为还没有发到管科的刊物上去。官方科学家还没有认可，是因为他们还没有看到，更说不上认真研究过。就这样认为雷氏力学就是笑话肯定是无知的。 更有在美国的留学生表示，美国没有任何一所大学教授或研究雷氏力学。是因为他们还没有看到雷氏力学 ，雷氏理论。 因此，必须加大宣传力度。	2022年03月04日 09时34分39秒	https://tieba.baidu.com/p/7745984946?fid=27779526&pid=143343065213&cid=0#143339788449
最爱春雷	雷老师如何看待科学上的权威主义？	回复 @ :是的。	2022年03月04日 09时19分49秒	https://tieba.baidu.com/p/7745984946?fid=27779526&pid=143343065213&cid=0#143339654231
最爱春雷	雷老师如何看待科学上的权威主义？	他们迷信是是专家权威。 他们关心的是金钱名誉地位，不是真理。	2022年03月03日 17时12分54秒	https://tieba.baidu.com/p/7745984946?fid=27779526&pid=143343065213&cid=0#143333566830
最爱春雷	愚昧无知的人太多	我认真想过了！反对的人里面有哪几个是有理有据，有礼有节讨论问题的？都是一些无知无德，不懂装懂，无理取闹的。那些闲得无聊跑来围攻辱骂的都是一些人渣垃圾的自我表现！我从来都没有把他们当人看！我会难过吗？	2022年03月04日 13时27分09秒	https://tieba.baidu.com/p/7742823448?fid=27779526&pid=143342000417&cid=0#143342000417
最爱春雷	愚昧无知的人太多	先学会做人！	2022年03月04日 10时57分29秒	https://tieba.baidu.com/p/7742823448?fid=27779526&pid=143342000417&cid=0#143340591611
最爱春雷	愚昧无知的人太多	垃圾表现！	2022年03月04日 10时56分55秒	https://tieba.baidu.com/p/7742823448?fid=27779526&pid=143342000417&cid=0#143340585856
最爱春雷	愚昧无知的人太多	人渣表现！	2022年03月04日 10时56分02秒	https://tieba.baidu.com/p/7742823448?fid=27779526&pid=143342000417&cid=0#143340577137
最爱春雷	（拉丁语咏雷）雷不轻饶/Lei Non Condonatur	回复 @ :你发过了吗？没看见呢？	2022年03月04日 11时19分51秒	https://tieba.baidu.com/p/7741402810?fid=27779526&pid=143340814193&cid=0#143340814193
最爱春雷	（拉丁语咏雷）雷不轻饶/Lei Non Condonatur	回复 @ :qq能够复制粘贴吗？	2022年03月03日 16时05分41秒	https://tieba.baidu.com/p/7741402810?fid=27779526&pid=143340814193&cid=0#143332907307
最爱春雷	（拉丁语咏雷）雷不轻饶/Lei Non Condonatur	回复 @ :我怎样收录呢？	2022年03月03日 13时37分29秒	https://tieba.baidu.com/p/7741402810?fid=27779526&pid=143340814193&cid=0#143331472651
最爱春雷	雷绍武的无知无德无耻	不和无知无德无赖无耻之徒争论！	2022年03月04日 10时27分05秒	https://tieba.baidu.com/p/7742916386?fid=27779526&pid=143340292044&cid=0#143340292044
最爱春雷	雷绍武的病还有治么	不和无知无德无赖无耻之徒争论！	2022年03月04日 10时26分17秒	https://tieba.baidu.com/p/7739458411?fid=27779526&pid=143340284437&cid=0#143340284437
最爱春雷	用孟德尔原论文打雷绍武脸	回复 @ :我什么时候把孟德尔实验理解成“豌豆要么所有性状都为显性要么都为隐性”的？	2022年03月04日 10时17分20秒	https://tieba.baidu.com/p/7740509776?fid=27779526&pid=143340198116&cid=0#143340198116
最爱春雷	用孟德尔原论文打雷绍武脸	后面的字显示不出来。是什么原因？	2022年03月04日 10时13分26秒	https://tieba.baidu.com/p/7740509776?fid=27779526&pid=143340198116&cid=0#143340161044
最爱春雷	用孟德尔原论文打雷绍武脸	回复 @ :并没有说每次	2022年03月04日 10时12分35秒	https://tieba.baidu.com/p/7740509776?fid=27779526&pid=143340198116&cid=0#143340152947
最爱春雷	向 硫硼酸锑请教几个问题	看看硫硼酸锑说的和孟德尔原文说的数字完全一样，内容是否一样？为什么？ 1，硫硼酸锑说：“从253个在圆粒/皱皮粒这一对性状上杂合的杂种植株中，得到了7324个种子” 2，孟德尔原文说：实验第二年从253个杂种中，收获7324颗种子。 @mono	2022年03月04日 10时05分47秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143340086767&cid=0#143340086767
最爱春雷	向 硫硼酸锑请教几个问题	没有一个人能够回答的吗？你们不是说自己都是明白了的吗？	2022年03月04日 09时57分31秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143340086767&cid=0#143340006997
最爱春雷	向 硫硼酸锑请教几个问题	回复 @ :看看你的人渣垃圾嘴脸！除了辱骂还有什么？！不知道是硫硼酸锑回答引起的误会吗？	2022年03月03日 16时15分39秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143340086767&cid=0#143333003932
最爱春雷	向 硫硼酸锑请教几个问题	回复 硫硼酸锑[图片]:发育良好的豆荚中，平均每个有6到9颗种子，......然而，为什么从未观察到一个豆荚中有超过5个（粒）的？清楚没有？	2022年03月03日 13时44分43秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143340086767&cid=0#143331540266
最爱春雷	向 硫硼酸锑请教几个问题	看下楼。	2022年03月03日 13时44分03秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143340086767&cid=0#143331533990
最爱春雷	向 硫硼酸锑请教几个问题	回复 @ :发育良好的豆荚中，平均每个有6到9颗种子，......然而，为什么从未观察到一个豆荚中有超过5个（粒）的？清楚没有？	2022年03月03日 13时33分06秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143331431488
最爱春雷	向 硫硼酸锑请教几个问题	回复 @ :在哪里at呢？我还不会。	2022年03月03日 13时00分51秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143331125846
最爱春雷	向 硫硼酸锑请教几个问题	请教第二个问题： 原文说： 发育良好的豆荚中，平均每个有6到9颗种子，......然而，从未观察到一个豆荚中有超过5个是皱皮粒或5个绿色的。 问：为什么“从未观察到一个豆荚中有超过5个是皱皮粒或5个绿色种子”？为什么连最低的平均数都达不到？	2022年03月03日 11时43分17秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143330410635
最爱春雷	向 硫硼酸锑请教几个问题	这个问题我明白了。我原来把杂交种子产生的种子叫子一代了。	2022年03月03日 11时27分23秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143330255781
最爱春雷	向 硫硼酸锑请教几个问题	还有几个问题，我也没必要继续问下去了。不想证明你们自以为是，不懂装懂，人云亦云。	2022年03月03日 10时33分18秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143329711700
最爱春雷	向 硫硼酸锑请教几个问题	硫硼酸锑不敢回复了？！证明硫硼酸锑还是发现问题了！只是不敢面对错误！不敢承认错误！这就是你们的科学态度吗？看看是谁在不懂装懂，胡说八道了？看看这是在打谁的脸了？	2022年03月03日 10时28分31秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143329666188
最爱春雷	向 硫硼酸锑请教几个问题	等待硫硼酸锑回复！	2022年03月03日 10时01分42秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143329408897
最爱春雷	向 硫硼酸锑请教几个问题	就没有一个明白人吗？如果有明白人，欢迎说说你的看法！	2022年03月03日 09时40分25秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143329199406
最爱春雷	向 硫硼酸锑请教几个问题	如果硫硼酸锑看到了，请尽快回复。	2022年03月03日 09时38分11秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143329178036
最爱春雷	向 硫硼酸锑请教几个问题	1，硫硼酸锑说的“从253个在圆粒/皱皮粒这一对性状上杂合的杂种植株中，得到了7324个种子”是子一代。, 2，孟德尔原文说：实验第二年从253个杂种中，收获7324颗种子。其中圆形（或着说丰满的）有5474粒，而棱角、皱缩的有1850粒。比率为2.96:1。 请硫硼酸锑不要回避问题，一定要回答：这两个结论有没有错误？为什么？	2022年03月03日 08时48分56秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143328760132
最爱春雷	向 硫硼酸锑请教几个问题	回复 @ :看看是谁连书上的内容都一点不理解？子一代的什么比率为3:1?	2022年03月02日 16时24分46秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143322674265
最爱春雷	向 硫硼酸锑请教几个问题	谢谢理解肯定！我还做得不够，离你说的还差得远！	2022年03月02日 16时09分39秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143322532805
最爱春雷	向 硫硼酸锑请教几个问题	回复 @ :有关系。我没有看到过黄色豌豆开红花的。	2022年03月02日 15时45分24秒	https://tieba.baidu.com/p/7741601265?fid=27779526&pid=143331431488&cid=0#143322310021
